Logger #,Treatment,Date,Time,Raw Value,Calibrated Value ,(umol/min)
7273,Shallow,11/30/2017,6:37:00,0,0,
7273,Shallow,11/30/2017,6:38:00,0,0,
7273,Shallow,11/30/2017,6:39:00,0,0,
7273,Shallow,11/30/2017,6:40:00,0,0,
7273,Shallow,11/30/2017,6:41:00,0,0,
7273,Shallow,11/30/2017,6:42:00,0,0,
7273,Shallow,11/30/2017,6:43:00,0,0,
7273,Shallow,11/30/2017,6:44:00,0,0,
7273,Shallow,11/30/2017,6:45:00,0,0,
7273,Shallow,11/30/2017,6:46:00,0,0,
7273,Shallow,11/30/2017,6:47:00,0,0,
7273,Shallow,11/30/2017,6:48:00,1,0.1264,
7273,Shallow,11/30/2017,6:49:00,0,0,
7273,Shallow,11/30/2017,6:50:00,1,0.1264,
7273,Shallow,11/30/2017,6:51:00,1,0.1264,
7273,Shallow,11/30/2017,6:52:00,1,0.1264,
7273,Shallow,11/30/2017,6:53:00,1,0.1264,
7273,Shallow,11/30/2017,6:54:00,2,0.2528,
7273,Shallow,11/30/2017,6:55:00,1,0.1264,
7273,Shallow,11/30/2017,6:56:00,2,0.2528,
7273,Shallow,11/30/2017,6:57:00,3,0.3792,
7273,Shallow,11/30/2017,6:58:00,2,0.2528,
7273,Shallow,11/30/2017,6:59:00,3,0.3792,
7273,Shallow,11/30/2017,7:00:00,2,0.2528,
7273,Shallow,11/30/2017,7:01:00,3,0.3792,
7273,Shallow,11/30/2017,7:02:00,4,0.5056,
7273,Shallow,11/30/2017,7:03:00,4,0.5056,
7273,Shallow,11/30/2017,7:04:00,4,0.5056,
7273,Shallow,11/30/2017,7:05:00,4,0.5056,
7273,Shallow,11/30/2017,7:06:00,6,0.7584,
7273,Shallow,11/30/2017,7:07:00,6,0.7584,
7273,Shallow,11/30/2017,7:08:00,6,0.7584,
7273,Shallow,11/30/2017,7:09:00,7,0.8848,
7273,Shallow,11/30/2017,7:10:00,7,0.8848,
7273,Shallow,11/30/2017,7:11:00,9,1.1376,
7273,Shallow,11/30/2017,7:12:00,11,1.3904,
7273,Shallow,11/30/2017,7:13:00,12,1.5168,
7273,Shallow,11/30/2017,7:14:00,12,1.5168,
7273,Shallow,11/30/2017,7:15:00,14,1.7696,
7273,Shallow,11/30/2017,7:16:00,15,1.896,
7273,Shallow,11/30/2017,7:17:00,13,1.6432,
7273,Shallow,11/30/2017,7:18:00,13,1.6432,
7273,Shallow,11/30/2017,7:19:00,14,1.7696,
7273,Shallow,11/30/2017,7:20:00,15,1.896,
7273,Shallow,11/30/2017,7:21:00,16,2.0224,
7273,Shallow,11/30/2017,7:22:00,17,2.1488,
7273,Shallow,11/30/2017,7:23:00,17,2.1488,
7273,Shallow,11/30/2017,7:24:00,16,2.0224,
7273,Shallow,11/30/2017,7:25:00,18,2.2752,
7273,Shallow,11/30/2017,7:26:00,18,2.2752,
7273,Shallow,11/30/2017,7:27:00,19,2.4016,
7273,Shallow,11/30/2017,7:28:00,20,2.528,
7273,Shallow,11/30/2017,7:29:00,19,2.4016,
7273,Shallow,11/30/2017,7:30:00,18,2.2752,
7273,Shallow,11/30/2017,7:31:00,19,2.4016,
7273,Shallow,11/30/2017,7:32:00,21,2.6544,
7273,Shallow,11/30/2017,7:33:00,23,2.9072,
7273,Shallow,11/30/2017,7:34:00,23,2.9072,
7273,Shallow,11/30/2017,7:35:00,26,3.2864,
7273,Shallow,11/30/2017,7:36:00,26,3.2864,
7273,Shallow,11/30/2017,7:37:00,28,3.5392,
7273,Shallow,11/30/2017,7:38:00,31,3.9184,
7273,Shallow,11/30/2017,7:39:00,32,4.0448,
7273,Shallow,11/30/2017,7:40:00,33,4.1712,
7273,Shallow,11/30/2017,7:41:00,35,4.424,
7273,Shallow,11/30/2017,7:42:00,35,4.424,
7273,Shallow,11/30/2017,7:43:00,37,4.6768,
7273,Shallow,11/30/2017,7:44:00,40,5.056,
7273,Shallow,11/30/2017,7:45:00,37,4.6768,
7273,Shallow,11/30/2017,7:46:00,38,4.8032,
7273,Shallow,11/30/2017,7:47:00,39,4.9296,
7273,Shallow,11/30/2017,7:48:00,41,5.1824,
7273,Shallow,11/30/2017,7:49:00,43,5.4352,
7273,Shallow,11/30/2017,7:50:00,45,5.688,
7273,Shallow,11/30/2017,7:51:00,45,5.688,
7273,Shallow,11/30/2017,7:52:00,42,5.3088,
7273,Shallow,11/30/2017,7:53:00,42,5.3088,
7273,Shallow,11/30/2017,7:54:00,47,5.9408,
7273,Shallow,11/30/2017,7:55:00,52,6.5728,
7273,Shallow,11/30/2017,7:56:00,55,6.952,
7273,Shallow,11/30/2017,7:57:00,54,6.8256,
7273,Shallow,11/30/2017,7:58:00,54,6.8256,
7273,Shallow,11/30/2017,7:59:00,54,6.8256,
7273,Shallow,11/30/2017,8:00:00,53,6.6992,
7273,Shallow,11/30/2017,8:01:00,49,6.1936,
7273,Shallow,11/30/2017,8:02:00,44,5.5616,
7273,Shallow,11/30/2017,8:03:00,43,5.4352,
7273,Shallow,11/30/2017,8:04:00,40,5.056,
7273,Shallow,11/30/2017,8:05:00,37,4.6768,
7273,Shallow,11/30/2017,8:06:00,37,4.6768,
7273,Shallow,11/30/2017,8:07:00,38,4.8032,
7273,Shallow,11/30/2017,8:08:00,40,5.056,
7273,Shallow,11/30/2017,8:09:00,44,5.5616,
7273,Shallow,11/30/2017,8:10:00,51,6.4464,
7273,Shallow,11/30/2017,8:11:00,56,7.0784,
7273,Shallow,11/30/2017,8:12:00,57,7.2048,
7273,Shallow,11/30/2017,8:13:00,58,7.3312,
7273,Shallow,11/30/2017,8:14:00,58,7.3312,
7273,Shallow,11/30/2017,8:15:00,59,7.4576,
7273,Shallow,11/30/2017,8:16:00,58,7.3312,
7273,Shallow,11/30/2017,8:17:00,60,7.584,
7273,Shallow,11/30/2017,8:18:00,59,7.4576,
7273,Shallow,11/30/2017,8:19:00,60,7.584,
7273,Shallow,11/30/2017,8:20:00,62,7.8368,
7273,Shallow,11/30/2017,8:21:00,62,7.8368,
7273,Shallow,11/30/2017,8:22:00,59,7.4576,
7273,Shallow,11/30/2017,8:23:00,55,6.952,
7273,Shallow,11/30/2017,8:24:00,59,7.4576,
7273,Shallow,11/30/2017,8:25:00,62,7.8368,
7273,Shallow,11/30/2017,8:26:00,61,7.7104,
7273,Shallow,11/30/2017,8:27:00,60,7.584,
7273,Shallow,11/30/2017,8:28:00,59,7.4576,
7273,Shallow,11/30/2017,8:29:00,58,7.3312,
7273,Shallow,11/30/2017,8:30:00,58,7.3312,
7273,Shallow,11/30/2017,8:31:00,58,7.3312,
7273,Shallow,11/30/2017,8:32:00,57,7.2048,
7273,Shallow,11/30/2017,8:33:00,58,7.3312,
7273,Shallow,11/30/2017,8:34:00,58,7.3312,
7273,Shallow,11/30/2017,8:35:00,53,6.6992,
7273,Shallow,11/30/2017,8:36:00,56,7.0784,
7273,Shallow,11/30/2017,8:37:00,60,7.584,
7273,Shallow,11/30/2017,8:38:00,62,7.8368,
7273,Shallow,11/30/2017,8:39:00,60,7.584,
7273,Shallow,11/30/2017,8:40:00,64,8.0896,
7273,Shallow,11/30/2017,8:41:00,68,8.5952,
7273,Shallow,11/30/2017,8:42:00,70,8.848,
7273,Shallow,11/30/2017,8:43:00,64,8.0896,
7273,Shallow,11/30/2017,8:44:00,60,7.584,
7273,Shallow,11/30/2017,8:45:00,58,7.3312,
7273,Shallow,11/30/2017,8:46:00,51,6.4464,
7273,Shallow,11/30/2017,8:47:00,43,5.4352,
7273,Shallow,11/30/2017,8:48:00,44,5.5616,
7273,Shallow,11/30/2017,8:49:00,44,5.5616,
7273,Shallow,11/30/2017,8:50:00,42,5.3088,
7273,Shallow,11/30/2017,8:51:00,41,5.1824,
7273,Shallow,11/30/2017,8:52:00,48,6.0672,
7273,Shallow,11/30/2017,8:53:00,56,7.0784,
7273,Shallow,11/30/2017,8:54:00,66,8.3424,
7273,Shallow,11/30/2017,8:55:00,67,8.4688,
7273,Shallow,11/30/2017,8:56:00,54,6.8256,
7273,Shallow,11/30/2017,8:57:00,48,6.0672,
7273,Shallow,11/30/2017,8:58:00,48,6.0672,
7273,Shallow,11/30/2017,8:59:00,47,5.9408,
7273,Shallow,11/30/2017,9:00:00,45,5.688,
7273,Shallow,11/30/2017,9:01:00,45,5.688,
7273,Shallow,11/30/2017,9:02:00,47,5.9408,
7273,Shallow,11/30/2017,9:03:00,56,7.0784,
7273,Shallow,11/30/2017,9:04:00,61,7.7104,
7273,Shallow,11/30/2017,9:05:00,65,8.216,
7273,Shallow,11/30/2017,9:06:00,70,8.848,
7273,Shallow,11/30/2017,9:07:00,72,9.1008,
7273,Shallow,11/30/2017,9:08:00,73,9.2272,
7273,Shallow,11/30/2017,9:09:00,74,9.3536,
7273,Shallow,11/30/2017,9:10:00,77,9.7328,
7273,Shallow,11/30/2017,9:11:00,84,10.6176,
7273,Shallow,11/30/2017,9:12:00,84,10.6176,
7273,Shallow,11/30/2017,9:13:00,82,10.3648,
7273,Shallow,11/30/2017,9:14:00,75,9.48,
7273,Shallow,11/30/2017,9:15:00,68,8.5952,
7273,Shallow,11/30/2017,9:16:00,67,8.4688,
7273,Shallow,11/30/2017,9:17:00,72,9.1008,
7273,Shallow,11/30/2017,9:18:00,77,9.7328,
7273,Shallow,11/30/2017,9:19:00,84,10.6176,
7273,Shallow,11/30/2017,9:20:00,93,11.7552,
7273,Shallow,11/30/2017,9:21:00,102,12.8928,
7273,Shallow,11/30/2017,9:22:00,105,13.272,
7273,Shallow,11/30/2017,9:23:00,106,13.3984,
7273,Shallow,11/30/2017,9:24:00,112,14.1568,
7273,Shallow,11/30/2017,9:25:00,119,15.0416,
7273,Shallow,11/30/2017,9:26:00,124,15.6736,
7273,Shallow,11/30/2017,9:27:00,127,16.0528,
7273,Shallow,11/30/2017,9:28:00,133,16.8112,
7273,Shallow,11/30/2017,9:29:00,142,17.9488,
7273,Shallow,11/30/2017,9:30:00,145,18.328,
7273,Shallow,11/30/2017,9:31:00,147,18.5808,
7273,Shallow,11/30/2017,9:32:00,145,18.328,
7273,Shallow,11/30/2017,9:33:00,138,17.4432,
7273,Shallow,11/30/2017,9:34:00,127,16.0528,
7273,Shallow,11/30/2017,9:35:00,117,14.7888,
7273,Shallow,11/30/2017,9:36:00,111,14.0304,
7273,Shallow,11/30/2017,9:37:00,112,14.1568,
7273,Shallow,11/30/2017,9:38:00,117,14.7888,
7273,Shallow,11/30/2017,9:39:00,131,16.5584,
7273,Shallow,11/30/2017,9:40:00,148,18.7072,
7273,Shallow,11/30/2017,9:41:00,167,21.1088,
7273,Shallow,11/30/2017,9:42:00,178,22.4992,
7273,Shallow,11/30/2017,9:43:00,179,22.6256,
7273,Shallow,11/30/2017,9:44:00,183,23.1312,
7273,Shallow,11/30/2017,9:45:00,191,24.1424,
7273,Shallow,11/30/2017,9:46:00,190,24.016,
7273,Shallow,11/30/2017,9:47:00,183,23.1312,
7273,Shallow,11/30/2017,9:48:00,185,23.384,
7273,Shallow,11/30/2017,9:49:00,182,23.0048,
7273,Shallow,11/30/2017,9:50:00,170,21.488,
7273,Shallow,11/30/2017,9:51:00,156,19.7184,
7273,Shallow,11/30/2017,9:52:00,150,18.96,
7273,Shallow,11/30/2017,9:53:00,151,19.0864,
7273,Shallow,11/30/2017,9:54:00,168,21.2352,
7273,Shallow,11/30/2017,9:55:00,172,21.7408,
7273,Shallow,11/30/2017,9:56:00,181,22.8784,
7273,Shallow,11/30/2017,9:57:00,186,23.5104,
7273,Shallow,11/30/2017,9:58:00,191,24.1424,
7273,Shallow,11/30/2017,9:59:00,194,24.5216,
7273,Shallow,11/30/2017,10:00:00,188,23.7632,
7273,Shallow,11/30/2017,10:01:00,186,23.5104,
7273,Shallow,11/30/2017,10:02:00,187,23.6368,
7273,Shallow,11/30/2017,10:03:00,196,24.7744,
7273,Shallow,11/30/2017,10:04:00,206,26.0384,
7273,Shallow,11/30/2017,10:05:00,207,26.1648,
7273,Shallow,11/30/2017,10:06:00,205,25.912,
7273,Shallow,11/30/2017,10:07:00,198,25.0272,
7273,Shallow,11/30/2017,10:08:00,186,23.5104,
7273,Shallow,11/30/2017,10:09:00,182,23.0048,
7273,Shallow,11/30/2017,10:10:00,185,23.384,
7273,Shallow,11/30/2017,10:11:00,200,25.28,
7273,Shallow,11/30/2017,10:12:00,218,27.5552,
7273,Shallow,11/30/2017,10:13:00,234,29.5776,
7273,Shallow,11/30/2017,10:14:00,251,31.7264,
7273,Shallow,11/30/2017,10:15:00,265,33.496,
7273,Shallow,11/30/2017,10:16:00,275,34.76,
7273,Shallow,11/30/2017,10:17:00,277,35.0128,
7273,Shallow,11/30/2017,10:18:00,273,34.5072,
7273,Shallow,11/30/2017,10:19:00,278,35.1392,
7273,Shallow,11/30/2017,10:20:00,280,35.392,
7273,Shallow,11/30/2017,10:21:00,274,34.6336,
7273,Shallow,11/30/2017,10:22:00,265,33.496,
7273,Shallow,11/30/2017,10:23:00,251,31.7264,
7273,Shallow,11/30/2017,10:24:00,240,30.336,
7273,Shallow,11/30/2017,10:25:00,237,29.9568,
7273,Shallow,11/30/2017,10:26:00,238,30.0832,
7273,Shallow,11/30/2017,10:27:00,242,30.5888,
7273,Shallow,11/30/2017,10:28:00,238,30.0832,
7273,Shallow,11/30/2017,10:29:00,223,28.1872,
7273,Shallow,11/30/2017,10:30:00,216,27.3024,
7273,Shallow,11/30/2017,10:31:00,214,27.0496,
7273,Shallow,11/30/2017,10:32:00,210,26.544,
7273,Shallow,11/30/2017,10:33:00,197,24.9008,
7273,Shallow,11/30/2017,10:34:00,188,23.7632,
7273,Shallow,11/30/2017,10:35:00,197,24.9008,
7273,Shallow,11/30/2017,10:36:00,199,25.1536,
7273,Shallow,11/30/2017,10:37:00,197,24.9008,
7273,Shallow,11/30/2017,10:38:00,201,25.4064,
7273,Shallow,11/30/2017,10:39:00,207,26.1648,
7273,Shallow,11/30/2017,10:40:00,211,26.6704,
7273,Shallow,11/30/2017,10:41:00,214,27.0496,
7273,Shallow,11/30/2017,10:42:00,213,26.9232,
7273,Shallow,11/30/2017,10:43:00,213,26.9232,
7273,Shallow,11/30/2017,10:44:00,209,26.4176,
7273,Shallow,11/30/2017,10:45:00,198,25.0272,
7273,Shallow,11/30/2017,10:46:00,184,23.2576,
7273,Shallow,11/30/2017,10:47:00,167,21.1088,
7273,Shallow,11/30/2017,10:48:00,147,18.5808,
7273,Shallow,11/30/2017,10:49:00,135,17.064,
7273,Shallow,11/30/2017,10:50:00,147,18.5808,
7273,Shallow,11/30/2017,10:51:00,154,19.4656,
7273,Shallow,11/30/2017,10:52:00,154,19.4656,
7273,Shallow,11/30/2017,10:53:00,157,19.8448,
7273,Shallow,11/30/2017,10:54:00,169,21.3616,
7273,Shallow,11/30/2017,10:55:00,186,23.5104,
7273,Shallow,11/30/2017,10:56:00,204,25.7856,
7273,Shallow,11/30/2017,10:57:00,220,27.808,
7273,Shallow,11/30/2017,10:58:00,229,28.9456,
7273,Shallow,11/30/2017,10:59:00,228,28.8192,
7273,Shallow,11/30/2017,11:00:00,218,27.5552,
7273,Shallow,11/30/2017,11:01:00,209,26.4176,
7273,Shallow,11/30/2017,11:02:00,191,24.1424,
7273,Shallow,11/30/2017,11:03:00,173,21.8672,
7273,Shallow,11/30/2017,11:04:00,175,22.12,
7273,Shallow,11/30/2017,11:05:00,178,22.4992,
7273,Shallow,11/30/2017,11:06:00,175,22.12,
7273,Shallow,11/30/2017,11:07:00,171,21.6144,
7273,Shallow,11/30/2017,11:08:00,168,21.2352,
7273,Shallow,11/30/2017,11:09:00,166,20.9824,
7273,Shallow,11/30/2017,11:10:00,167,21.1088,
7273,Shallow,11/30/2017,11:11:00,169,21.3616,
7273,Shallow,11/30/2017,11:12:00,174,21.9936,
7273,Shallow,11/30/2017,11:13:00,172,21.7408,
7273,Shallow,11/30/2017,11:14:00,169,21.3616,
7273,Shallow,11/30/2017,11:15:00,163,20.6032,
7273,Shallow,11/30/2017,11:16:00,158,19.9712,
7273,Shallow,11/30/2017,11:17:00,158,19.9712,
7273,Shallow,11/30/2017,11:18:00,156,19.7184,
7273,Shallow,11/30/2017,11:19:00,156,19.7184,
7273,Shallow,11/30/2017,11:20:00,153,19.3392,
7273,Shallow,11/30/2017,11:21:00,154,19.4656,
7273,Shallow,11/30/2017,11:22:00,148,18.7072,
7273,Shallow,11/30/2017,11:23:00,141,17.8224,
7273,Shallow,11/30/2017,11:24:00,135,17.064,
7273,Shallow,11/30/2017,11:25:00,133,16.8112,
7273,Shallow,11/30/2017,11:26:00,143,18.0752,
7273,Shallow,11/30/2017,11:27:00,145,18.328,
7273,Shallow,11/30/2017,11:28:00,132,16.6848,
7273,Shallow,11/30/2017,11:29:00,114,14.4096,
7273,Shallow,11/30/2017,11:30:00,100,12.64,
7273,Shallow,11/30/2017,11:31:00,108,13.6512,
7273,Shallow,11/30/2017,11:32:00,126,15.9264,
7273,Shallow,11/30/2017,11:33:00,130,16.432,
7273,Shallow,11/30/2017,11:34:00,121,15.2944,
7273,Shallow,11/30/2017,11:35:00,116,14.6624,
7273,Shallow,11/30/2017,11:36:00,116,14.6624,
7273,Shallow,11/30/2017,11:37:00,119,15.0416,
7273,Shallow,11/30/2017,11:38:00,125,15.8,
7273,Shallow,11/30/2017,11:39:00,135,17.064,
7273,Shallow,11/30/2017,11:40:00,139,17.5696,
7273,Shallow,11/30/2017,11:41:00,135,17.064,
7273,Shallow,11/30/2017,11:42:00,135,17.064,
7273,Shallow,11/30/2017,11:43:00,136,17.1904,
7273,Shallow,11/30/2017,11:44:00,125,15.8,
7273,Shallow,11/30/2017,11:45:00,114,14.4096,
7273,Shallow,11/30/2017,11:46:00,111,14.0304,
7273,Shallow,11/30/2017,11:47:00,110,13.904,
7273,Shallow,11/30/2017,11:48:00,96,12.1344,
7273,Shallow,11/30/2017,11:49:00,80,10.112,
7273,Shallow,11/30/2017,11:50:00,75,9.48,
7273,Shallow,11/30/2017,11:51:00,79,9.9856,
7273,Shallow,11/30/2017,11:52:00,86,10.8704,
7273,Shallow,11/30/2017,11:53:00,94,11.8816,
7273,Shallow,11/30/2017,11:54:00,98,12.3872,
7273,Shallow,11/30/2017,11:55:00,98,12.3872,
7273,Shallow,11/30/2017,11:56:00,108,13.6512,
7273,Shallow,11/30/2017,11:57:00,124,15.6736,
7273,Shallow,11/30/2017,11:58:00,139,17.5696,
7273,Shallow,11/30/2017,11:59:00,147,18.5808,
7273,Shallow,11/30/2017,12:00:00,148,18.7072,
7273,Shallow,11/30/2017,12:01:00,138,17.4432,
7273,Shallow,11/30/2017,12:02:00,129,16.3056,
7273,Shallow,11/30/2017,12:03:00,146,18.4544,
7273,Shallow,11/30/2017,12:04:00,161,20.3504,
7273,Shallow,11/30/2017,12:05:00,179,22.6256,
7273,Shallow,11/30/2017,12:06:00,192,24.2688,
7273,Shallow,11/30/2017,12:07:00,183,23.1312,
7273,Shallow,11/30/2017,12:08:00,170,21.488,
7273,Shallow,11/30/2017,12:09:00,173,21.8672,
7273,Shallow,11/30/2017,12:10:00,179,22.6256,
7273,Shallow,11/30/2017,12:11:00,185,23.384,
7273,Shallow,11/30/2017,12:12:00,198,25.0272,
7273,Shallow,11/30/2017,12:13:00,219,27.6816,
7273,Shallow,11/30/2017,12:14:00,221,27.9344,
7273,Shallow,11/30/2017,12:15:00,214,27.0496,
7273,Shallow,11/30/2017,12:16:00,194,24.5216,
7273,Shallow,11/30/2017,12:17:00,159,20.0976,
7273,Shallow,11/30/2017,12:18:00,129,16.3056,
7273,Shallow,11/30/2017,12:19:00,123,15.5472,
7273,Shallow,11/30/2017,12:20:00,134,16.9376,
7273,Shallow,11/30/2017,12:21:00,153,19.3392,
7273,Shallow,11/30/2017,12:22:00,162,20.4768,
7273,Shallow,11/30/2017,12:23:00,158,19.9712,
7273,Shallow,11/30/2017,12:24:00,147,18.5808,
7273,Shallow,11/30/2017,12:25:00,131,16.5584,
7273,Shallow,11/30/2017,12:26:00,107,13.5248,
7273,Shallow,11/30/2017,12:27:00,95,12.008,
7273,Shallow,11/30/2017,12:28:00,95,12.008,
7273,Shallow,11/30/2017,12:29:00,99,12.5136,
7273,Shallow,11/30/2017,12:30:00,94,11.8816,
7273,Shallow,11/30/2017,12:31:00,85,10.744,
7273,Shallow,11/30/2017,12:32:00,85,10.744,
7273,Shallow,11/30/2017,12:33:00,84,10.6176,
7273,Shallow,11/30/2017,12:34:00,85,10.744,
7273,Shallow,11/30/2017,12:35:00,94,11.8816,
7273,Shallow,11/30/2017,12:36:00,110,13.904,
7273,Shallow,11/30/2017,12:37:00,121,15.2944,
7273,Shallow,11/30/2017,12:38:00,120,15.168,
7273,Shallow,11/30/2017,12:39:00,119,15.0416,
7273,Shallow,11/30/2017,12:40:00,118,14.9152,
7273,Shallow,11/30/2017,12:41:00,134,16.9376,
7273,Shallow,11/30/2017,12:42:00,151,19.0864,
7273,Shallow,11/30/2017,12:43:00,160,20.224,
7273,Shallow,11/30/2017,12:44:00,158,19.9712,
7273,Shallow,11/30/2017,12:45:00,155,19.592,
7273,Shallow,11/30/2017,12:46:00,152,19.2128,
7273,Shallow,11/30/2017,12:47:00,145,18.328,
7273,Shallow,11/30/2017,12:48:00,140,17.696,
7273,Shallow,11/30/2017,12:49:00,142,17.9488,
7273,Shallow,11/30/2017,12:50:00,152,19.2128,
7273,Shallow,11/30/2017,12:51:00,161,20.3504,
7273,Shallow,11/30/2017,12:52:00,159,20.0976,
7273,Shallow,11/30/2017,12:53:00,150,18.96,
7273,Shallow,11/30/2017,12:54:00,144,18.2016,
7273,Shallow,11/30/2017,12:55:00,139,17.5696,
7273,Shallow,11/30/2017,12:56:00,131,16.5584,
7273,Shallow,11/30/2017,12:57:00,118,14.9152,
7273,Shallow,11/30/2017,12:58:00,107,13.5248,
7273,Shallow,11/30/2017,12:59:00,102,12.8928,
7273,Shallow,11/30/2017,13:00:00,103,13.0192,
7273,Shallow,11/30/2017,13:01:00,105,13.272,
7273,Shallow,11/30/2017,13:02:00,106,13.3984,
7273,Shallow,11/30/2017,13:03:00,106,13.3984,
7273,Shallow,11/30/2017,13:04:00,111,14.0304,
7273,Shallow,11/30/2017,13:05:00,123,15.5472,
7273,Shallow,11/30/2017,13:06:00,139,17.5696,
7273,Shallow,11/30/2017,13:07:00,146,18.4544,
7273,Shallow,11/30/2017,13:08:00,139,17.5696,
7273,Shallow,11/30/2017,13:09:00,128,16.1792,
7273,Shallow,11/30/2017,13:10:00,118,14.9152,
7273,Shallow,11/30/2017,13:11:00,115,14.536,
7273,Shallow,11/30/2017,13:12:00,114,14.4096,
7273,Shallow,11/30/2017,13:13:00,115,14.536,
7273,Shallow,11/30/2017,13:14:00,116,14.6624,
7273,Shallow,11/30/2017,13:15:00,120,15.168,
7273,Shallow,11/30/2017,13:16:00,125,15.8,
7273,Shallow,11/30/2017,13:17:00,120,15.168,
7273,Shallow,11/30/2017,13:18:00,120,15.168,
7273,Shallow,11/30/2017,13:19:00,132,16.6848,
7273,Shallow,11/30/2017,13:20:00,136,17.1904,
7273,Shallow,11/30/2017,13:21:00,121,15.2944,
7273,Shallow,11/30/2017,13:22:00,100,12.64,
7273,Shallow,11/30/2017,13:23:00,92,11.6288,
7273,Shallow,11/30/2017,13:24:00,93,11.7552,
7273,Shallow,11/30/2017,13:25:00,98,12.3872,
7273,Shallow,11/30/2017,13:26:00,105,13.272,
7273,Shallow,11/30/2017,13:27:00,113,14.2832,
7273,Shallow,11/30/2017,13:28:00,119,15.0416,
7273,Shallow,11/30/2017,13:29:00,107,13.5248,
7273,Shallow,11/30/2017,13:30:00,105,13.272,
7273,Shallow,11/30/2017,13:31:00,124,15.6736,
7273,Shallow,11/30/2017,13:32:00,141,17.8224,
7273,Shallow,11/30/2017,13:33:00,150,18.96,
7273,Shallow,11/30/2017,13:34:00,151,19.0864,
7273,Shallow,11/30/2017,13:35:00,153,19.3392,
7273,Shallow,11/30/2017,13:36:00,168,21.2352,
7273,Shallow,11/30/2017,13:37:00,188,23.7632,
7273,Shallow,11/30/2017,13:38:00,202,25.5328,
7273,Shallow,11/30/2017,13:39:00,201,25.4064,
7273,Shallow,11/30/2017,13:40:00,190,24.016,
7273,Shallow,11/30/2017,13:41:00,171,21.6144,
7273,Shallow,11/30/2017,13:42:00,154,19.4656,
7273,Shallow,11/30/2017,13:43:00,145,18.328,
7273,Shallow,11/30/2017,13:44:00,146,18.4544,
7273,Shallow,11/30/2017,13:45:00,148,18.7072,
7273,Shallow,11/30/2017,13:46:00,149,18.8336,
7273,Shallow,11/30/2017,13:47:00,145,18.328,
7273,Shallow,11/30/2017,13:48:00,140,17.696,
7273,Shallow,11/30/2017,13:49:00,140,17.696,
7273,Shallow,11/30/2017,13:50:00,145,18.328,
7273,Shallow,11/30/2017,13:51:00,151,19.0864,
7273,Shallow,11/30/2017,13:52:00,163,20.6032,
7273,Shallow,11/30/2017,13:53:00,171,21.6144,
7273,Shallow,11/30/2017,13:54:00,177,22.3728,
7273,Shallow,11/30/2017,13:55:00,177,22.3728,
7273,Shallow,11/30/2017,13:56:00,176,22.2464,
7273,Shallow,11/30/2017,13:57:00,171,21.6144,
7273,Shallow,11/30/2017,13:58:00,168,21.2352,
7273,Shallow,11/30/2017,13:59:00,170,21.488,
7273,Shallow,11/30/2017,14:00:00,173,21.8672,
7273,Shallow,11/30/2017,14:01:00,170,21.488,
7273,Shallow,11/30/2017,14:02:00,161,20.3504,
7273,Shallow,11/30/2017,14:03:00,153,19.3392,
7273,Shallow,11/30/2017,14:04:00,143,18.0752,
7273,Shallow,11/30/2017,14:05:00,130,16.432,
7273,Shallow,11/30/2017,14:06:00,119,15.0416,
7273,Shallow,11/30/2017,14:07:00,115,14.536,
7273,Shallow,11/30/2017,14:08:00,119,15.0416,
7273,Shallow,11/30/2017,14:09:00,123,15.5472,
7273,Shallow,11/30/2017,14:10:00,120,15.168,
7273,Shallow,11/30/2017,14:11:00,117,14.7888,
7273,Shallow,11/30/2017,14:12:00,115,14.536,
7273,Shallow,11/30/2017,14:13:00,112,14.1568,
7273,Shallow,11/30/2017,14:14:00,109,13.7776,
7273,Shallow,11/30/2017,14:15:00,109,13.7776,
7273,Shallow,11/30/2017,14:16:00,118,14.9152,
7273,Shallow,11/30/2017,14:17:00,124,15.6736,
7273,Shallow,11/30/2017,14:18:00,125,15.8,
7273,Shallow,11/30/2017,14:19:00,122,15.4208,
7273,Shallow,11/30/2017,14:20:00,118,14.9152,
7273,Shallow,11/30/2017,14:21:00,116,14.6624,
7273,Shallow,11/30/2017,14:22:00,117,14.7888,
7273,Shallow,11/30/2017,14:23:00,116,14.6624,
7273,Shallow,11/30/2017,14:24:00,109,13.7776,
7273,Shallow,11/30/2017,14:25:00,101,12.7664,
7273,Shallow,11/30/2017,14:26:00,96,12.1344,
7273,Shallow,11/30/2017,14:27:00,98,12.3872,
7273,Shallow,11/30/2017,14:28:00,108,13.6512,
7273,Shallow,11/30/2017,14:29:00,119,15.0416,
7273,Shallow,11/30/2017,14:30:00,124,15.6736,
7273,Shallow,11/30/2017,14:31:00,129,16.3056,
7273,Shallow,11/30/2017,14:32:00,135,17.064,
7273,Shallow,11/30/2017,14:33:00,132,16.6848,
7273,Shallow,11/30/2017,14:34:00,121,15.2944,
7273,Shallow,11/30/2017,14:35:00,113,14.2832,
7273,Shallow,11/30/2017,14:36:00,112,14.1568,
7273,Shallow,11/30/2017,14:37:00,115,14.536,
7273,Shallow,11/30/2017,14:38:00,114,14.4096,
7273,Shallow,11/30/2017,14:39:00,105,13.272,
7273,Shallow,11/30/2017,14:40:00,94,11.8816,
7273,Shallow,11/30/2017,14:41:00,87,10.9968,
7273,Shallow,11/30/2017,14:42:00,85,10.744,
